episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/constant,hist_stats/weight_reward,hist_stats/exposure,hist_stats/positive_weight_reward,hist_stats/episode_num,hist_stats/step_num,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
103.9617799794563,56.514259787204054,80.06766349895628,27.0,148,1,4000,4000,4000,False,148,1,bf68d_00000,b4a6b82c526a456f848f0e57b8e5349a,2024-06-27_17-58-23,1719482303,12.901812553405762,12.901812553405762,9536,DESKTOP-GIIT3U4,127.0.0.1,12.901812553405762,4000,1,[],[],[],[],[],[],"[98.04718481348306, 86.95357310697023, 72.77596784415493, 90.88779639159539, 94.10891611300944, 75.6946610653535, 75.56645845405023, 95.78809160612593, 64.4942341244027, 75.80305743842743, 95.10318414997116, 101.07883883676439, 73.74239464530072, 83.96041605295741, 71.48944148213369, 70.20435843640814, 78.35006904873913, 79.43140993887674, 79.08159851464043, 63.04325345261094, 101.07770152689265, 84.48872917859774, 92.43713729825167, 97.53227904189858, 61.20505219247168, 83.73791462473972, 89.23062858341606, 90.15392074437061, 81.5861246346631, 96.58072338454393, 83.13662404544927, 63.194397268144186, 90.34318190474191, 85.89940640078699, 87.53105455850366, 85.13118777767, 77.64893518137644, 80.5596364434912, 70.32847354215308, 64.54004747391546, 66.3357547431004, 74.01946903552943, 103.9617799794563, 82.3600027954162, 73.70589569143493, 63.908100621168856, 84.68393135696013, 74.90697685767546, 77.03325619405564, 97.77473100510167, 83.01100427540453, 77.39876059926164, 82.03572477803671, 69.77062890890548, 83.8527186165299, 79.76476238337412, 77.19582849402556, 78.09588247050772, 89.31439927218338, 87.56548908705187, 88.12480501286045, 83.77118111939934, 87.15409277172283, 85.26975471167371, 99.16706012786901, 82.34774406882093, 85.01159160719976, 81.47741791233238, 77.70421223355243, 79.1242707055332, 82.5806671327249, 87.63777438594653, 69.19051835790718, 78.51293384193784, 94.59634660097237, 66.04855924394852, 94.50471012938658, 86.64183031065335, 80.17844666085021, 71.27474546668358, 67.2618154399159, 69.82339799626531, 66.08864587509822, 69.85334729980764, 73.76952003045625, 81.5278682699422, 82.01183722540026, 75.50569334588164, 77.47058107019211, 84.96687244812414, 63.55257924896384, 71.3353267055366, 68.93433377009427, 69.37854621052043, 75.82954315120479, 81.46399691630498, 92.48270498022711, 76.4807080560157, 70.71022164682023, 92.81510611127526, 79.0976294802595, 88.74053443333877, 91.85677191584593, 90.43857111316565, 80.6664381165841, 82.02198728029266, 63.622583422738494, 69.16438155546545, 71.93302174028803, 73.90302762644652, 64.10368998256047, 76.13959291905384, 61.68313452179702, 102.91413039426136, 91.49048114327933, 65.53635819272215, 76.74257003495106, 82.96718011672242, 92.320516603017, 87.7698645869608, 73.75996849806516, 80.75152450666775, 73.90452541288005, 72.93284509841993, 69.61463945102997, 73.42089330701444, 78.42424073053161, 101.6626273020259, 70.46545013337108, 71.08421078839649, 96.216336317314, 81.76244735984562, 90.16769892727451, 70.24063165662471, 84.54884593988555, 70.4611189985383, 80.0391187766599, 80.18567351227094, 83.06620526327899, 87.6217504680844, 100.00038958946512, 56.514259787204054, 66.51951096758921, 81.9275936594369, 76.41629641011224, 66.1855371872428, 72.34030570031136, 76.44262022898275]","[27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27]",1.1454770875495546,0.6106981960602685,0.07742054907568274,0.04403294994961587,0.0,7567.201,528.597,0.0,0.0,5350.307,747.621,0.0,4000,4000,4000,4000,4000,11.052631578947368,86.57368421052634,0.0,0.20000000000000004,5.0000000000000016e-05,5553.717666330645,-0.019984613636869097,5553.73583984375,-0.0004959633914373255,0.00911488434970623,1.441517961281602,0.0
124.66140695973915,58.47595474893494,84.73155717651557,27.0,148,1,8000,4000,8000,False,296,2,bf68d_00000,b4a6b82c526a456f848f0e57b8e5349a,2024-06-27_17-58-36,1719482316,12.656460523605347,25.55827307701111,9536,DESKTOP-GIIT3U4,127.0.0.1,25.55827307701111,8000,2,[],[],[],[],[],[],"[87.54326497879599, 90.1026439179878, 73.75134432895187, 91.73563378215952, 89.98010610668128, 82.1187259158312, 84.45539425151728, 109.99688158890281, 86.38198860608952, 71.23359174054895, 95.60473752307757, 75.9589447259905, 77.42489689210865, 87.12881471677888, 100.6354622707703, 85.84827914637248, 85.77909811230822, 87.69456239173306, 86.25777406101277, 82.31881319848168, 77.25140466512984, 82.1000162765645, 83.70848935628868, 78.65878143177734, 90.13106219497821, 87.69985393049967, 85.74064169416961, 81.3786641795715, 89.19718307970354, 64.91186973726288, 89.8798553888067, 92.21259026118405, 98.77371253947472, 70.79057893377043, 86.4973478174673, 85.82691717825452, 90.21307243799534, 76.5103446988322, 80.80081868904529, 124.66140695973915, 83.23902121062153, 89.82006409781653, 63.706898943590666, 82.20970027801964, 73.53895203436923, 74.64889218410373, 68.3651036513346, 71.4566726007063, 68.44313669185973, 77.19028100040109, 75.8228855190259, 82.81664757072929, 100.89631387922181, 90.37174306061598, 92.08562219261917, 60.406282009894795, 82.06149201964706, 85.78099010785218, 87.8339576886585, 79.09292623949031, 103.60682069001969, 80.84203222630578, 69.2867656219475, 85.2631394289303, 86.75531321903165, 73.6243831926723, 89.0317235019333, 89.93395406893002, 78.98896472147035, 75.16572331744507, 88.22217365568716, 74.66724445082582, 88.89138281465961, 88.42916151269438, 96.61430959627751, 90.36068855794264, 87.52414593520963, 95.18409707088743, 92.39203370725886, 74.92417422926482, 67.65515752041534, 84.57712189150293, 82.16634717124488, 69.96737930182911, 90.0102732986309, 82.20344735893323, 71.59838696807549, 69.0527473529003, 58.47595474893494, 102.00032393766561, 93.16753174813353, 102.7618218667747, 79.83673004371626, 76.82235845219981, 60.01338833521217, 85.02562577173903, 74.34776848751326, 94.96209168765577, 80.72734029176345, 93.9228270705893, 91.8446993100356, 92.8308340347025, 68.93862071364069, 100.81154994049992, 83.97288102998583, 84.89529035670697, 69.91731739258705, 106.13848740540082, 90.1821294281373, 82.79158093059078, 93.70287218911773, 96.64962378037892, 88.83919993106379, 95.08328138970607, 77.97370786626942, 94.43154719383541, 98.49210155209127, 63.08939514156417, 73.03694653371801, 66.22233647272687, 95.82539193884213, 100.51255886573516, 87.98066646645958, 70.71519705054358, 92.70208255479814, 86.51097993928599, 82.00007484033294, 92.37263392896848, 98.03185813866479, 86.58646095548272, 89.95869062229532, 88.97017937189185, 75.59679269478073, 71.08147577608109, 66.5258917839653, 89.99770816289981, 89.8604595045474, 94.9960302583331, 80.31649457790864, 82.02197276817184, 101.94382069596811, 80.16236992110714, 94.10971761924337, 76.29946174664124, 96.79891573393117, 104.74910882834355, 90.20038451280311, 85.9126727615002]","[27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27]",1.0602718263160524,0.6658680482799301,0.07312611600277263,0.04358402476759499,0.0,10101.073,395.998,0.0,0.0,5378.931,743.642,0.0,8000,8000,8000,4000,8000,13.577777777777778,86.48333333333332,0.0,0.20000000000000004,5.0000000000000016e-05,4552.248981172295,-0.027560380538825386,4552.273715767809,3.8682453093990204e-05,0.014132235684636755,1.4836260690483996,0.0
